DataStatus,Method,SyntheticSeed,TimeS,PersistentDemandFraction
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,18,0.05980773229383911
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,20,0.12349865011204346
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,22,0.19292944586748909
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,24,0.24956438594606545
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,26,0.2763274887455348
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,28,0.28444098376588867
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,30,0.2771545026614811
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,32,0.26802136279499755
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,34,0.25363192985592325
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,36,0.23237076552463148
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,38,0.20497214982993497
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,40,0.18790608475196985
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,42,0.16385356365614206
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,44,0.14047704423356244
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,46,0.13000408425727983
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,48,0.11167573856462365
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,50,0.09981445699483961
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,52,0.0978907251299839
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,54,0.10010878817951151
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,56,0.09818031916930134
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,58,0.10066913836235131
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,60,0.09209966298840785
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,62,0.09735020337223697
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,64,0.0807625904864453
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,66,0.08726593368754992
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,68,0.08673375858794335
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,70,0.07697732573355266
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,72,0.07492518611895078
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,74,0.07354770412515953
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,76,0.06558273381885067
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,78,0.07530729327649728
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,80,0.07216404288101716
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,82,0.07791607113923738
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,84,0.08368987368786293
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,86,0.08448811846552036
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,88,0.08457345700557072
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,2,90,0.08799795649506566
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,18,0.0730078085561151
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,20,0.1431544822757144
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,22,0.21676168165351856
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,24,0.25226182918182977
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,26,0.2832268312949403
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,28,0.2789114684925196
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,30,0.2766010896390286
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,32,0.254766583616019
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,34,0.2402731197756922
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,36,0.21571039080643903
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,38,0.19708222393139335
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,40,0.16799815432058818
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,42,0.15537876796215228
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,44,0.1334737022841995
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,46,0.1268867218033366
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,48,0.11066566677475335
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,50,0.1114031236576765
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,52,0.09991007367497994
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,54,0.10016061877725217
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,56,0.09948306353023406
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,58,0.09826498429205419
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,60,0.08865320001855745
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,62,0.08211157119679283
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,64,0.07983067575856202
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,66,0.0754924856812204
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,68,0.06757794621977027
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,70,0.06404612299288283
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,72,0.07332554052925015
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,74,0.07124914446879502
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,76,0.06979798189493372
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,78,0.07526351086335982
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,80,0.07742464481801485
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,82,0.07755247693235517
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,84,0.08116856824711045
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,86,0.08223656539798802
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,88,0.08898667397926714
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,3,90,0.08446373523373525
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,18,0.06536309620884032
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,20,0.12757137208694858
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,22,0.1855150428472873
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,24,0.24211054430263557
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,26,0.25771331390692614
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,28,0.2675745407877971
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,30,0.2663596533146665
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,32,0.24391077831755956
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,34,0.2390931090350578
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,36,0.21986759559822347
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,38,0.20325135585433468
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,40,0.179139572275088
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,42,0.16206142403153
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,44,0.14576039578872724
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,46,0.1247363640058991
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,48,0.12051315673969398
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,50,0.1139391222670505
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,52,0.10181513801585768
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,54,0.09404643387330545
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,56,0.09261489361048983
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,58,0.090218697407359
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,60,0.07194655723623261
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,62,0.06852606727431898
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,64,0.0688441440861087
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,66,0.06764915637835825
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,68,0.0659240247146507
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,70,0.0597568215407377
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,72,0.06680175240807888
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,74,0.07245407588583866
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,76,0.08617512638775962
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,78,0.07943139851537137
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,80,0.08191235673123032
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,82,0.08042259362870366
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,84,0.07925278581163259
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,86,0.08158485938906711
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,88,0.07329523394014151
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,4,90,0.07360957206880138
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,18,0.04987709645576382
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,20,0.06683585901856137
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,22,0.11550848476118283
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,24,0.18996200348887923
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,26,0.23231472441855625
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,28,0.2632198372639965
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,30,0.27441498990905105
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,32,0.27594577132803183
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,34,0.27561845170043403
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,36,0.26406960443604227
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,38,0.24548905954995123
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,40,0.23402123070070924
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,42,0.20535421289462402
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,44,0.19304835945862542
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,46,0.17340773469752152
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,48,0.1578606793848649
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,50,0.14170331478962783
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,52,0.1244387911540004
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,54,0.11125024952839062
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,56,0.10140741243929284
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,58,0.09261203507046736
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,60,0.08707263040188058
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,62,0.07709064236629964
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,64,0.09316163318161763
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,66,0.08558312335474799
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,68,0.08535104576586565
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,70,0.09342783767525453
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,72,0.09574665068739552
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,74,0.09634770239036039
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,76,0.09706333577510101
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,78,0.0950412309787687
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,80,0.10209442842104341
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,82,0.09672516136939424
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,84,0.09083399788998409
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,86,0.08735102407368829
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,88,0.08870604889198118
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,5,90,0.08544775572135332
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,18,0.07156210870404468
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,20,0.10933537568608676
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,22,0.18130446927760147
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,24,0.22725241010445665
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,26,0.2619479372403095
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,28,0.2769387134704446
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,30,0.26880788191433325
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,32,0.2670552742784022
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,34,0.2487276968942865
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,36,0.23264670017483297
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,38,0.21874761428816838
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,40,0.19907834680076242
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,42,0.17586618758701264
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,44,0.15717884110191954
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,46,0.1373263180123981
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,48,0.12103734719185943
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,50,0.10647532648016282
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,52,0.09164561069812631
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,54,0.08939563682002408
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,56,0.0833933828466194
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,58,0.07583153664203231
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,60,0.07235869074316528
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,62,0.08382177997049083
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,64,0.08600931241457421
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,66,0.0836632073865879
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,68,0.094273603908819
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,70,0.08512189674192065
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,72,0.08893531075359445
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,74,0.0937335672158464
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,76,0.08428104772341294
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,78,0.07251347306707712
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,80,0.08185655153697755
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,82,0.07836082051212458
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,84,0.07183687031646081
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,86,0.0684882349071502
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,88,0.07561797360852242
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,6,90,0.06528857100818584
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,2,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,4,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,6,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,8,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,10,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,12,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,14,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,16,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,18,0.057685383057371434
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,20,0.09530597111277744
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,22,0.17410274981633114
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,24,0.22913588913977442
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,26,0.2673076708537897
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,28,0.28624467451483876
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,30,0.2961722041635343
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,32,0.2903359546456449
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,34,0.2765760903424429
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,36,0.2611226587828807
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,38,0.24710118509456303
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,40,0.21915184437729848
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,42,0.1947506103789511
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,44,0.1754126347338682
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,46,0.1512326631712164
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,48,0.1305052450298685
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,50,0.1263025381447108
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,52,0.10984990267879179
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,Oracle reactive,7,54,0.1075527488667487
