Threshold,Precision,Recall,F1,DataStatus,PredictionHorizonS
0.06,0.15955860423501342,1.0,0.2752057613168724,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.065,0.16073306294126483,1.0,0.2769509512100427,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.07,0.16185145968839812,1.0,0.27860955604738963,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.075,0.16303519731829955,1.0,0.28036158784226384,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.08,0.1642868109933978,1.0,0.28221020704206773,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.085,0.16576297443841984,1.0,0.28438538205980063,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.09,0.1671613810342134,1.0,0.2864409048320171,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.095,0.16866330390920556,1.0,0.2886431076342056,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.1,0.1699221851675401,1.0,0.29048459345730965,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.105,0.17161186848436247,1.0,0.29295003422313487,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.11,0.17367310501541958,1.0,0.2959480016595215,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.115,0.17549614564539937,1.0,0.2985907632203153,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.12,0.17753442840550854,1.0,0.3015358602226293,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.125,0.1797111185757474,1.0,0.30466970387243736,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.13,0.18203470568220484,1.0,0.30800230282095564,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.135,0.184387385834913,1.0,0.3113633056889277,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.14,0.18712836656173487,1.0,0.3152622274602239,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.145,0.18903625110521663,0.9990654205607477,0.3179182156133829,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.15,0.19157706093189963,0.9990654205607477,0.32150375939849624,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.155,0.19446467589220684,0.9981308411214953,0.32551051508686374,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.16,0.1973757161338015,0.9981308411214953,0.32957876870853264,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.165,0.19955156950672645,0.9981308411214953,0.3326066645904702,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.17,0.20212161394203448,0.997196261682243,0.3361159237675224,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.17500000000000002,0.20475916330838612,0.997196261682243,0.3397548161120841,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.18,0.20778967867575462,0.997196261682243,0.3439161966156325,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.185,0.21028774142688214,0.997196261682243,0.34733072916666663,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.19,0.21287227663401959,0.9953271028037384,0.3507327515231352,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.195,0.21560283687943263,0.994392523364486,0.3543713572023314,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.2,0.21851851851851853,0.9925233644859813,0.3581787521079259,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.20500000000000002,0.2218736930154747,0.991588785046729,0.3626110731373889,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.21,0.22490982389136432,0.9906542056074766,0.3665917343939132,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.215,0.22825150732127478,0.9906542056074766,0.3710185509275464,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.22,0.23164335664335664,0.9906542056074766,0.375487070492384,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.225,0.23552983081032947,0.9887850467289719,0.3804386911183028,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.23,0.23832092078537576,0.9869158878504672,0.3839301945100891,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.23500000000000001,0.24141090242785157,0.9850467289719627,0.387785136129507,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.24,0.24515978539771402,0.9822429906542056,0.39238379690125064,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.245,0.2497030173437871,0.9822429906542056,0.39818147376397045,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.25,0.25392606909881615,0.9822429906542056,0.403532347859474,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.255,0.2574938574938575,0.9794392523364486,0.4077821011673152,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.26,0.26030477142143393,0.9738317757009346,0.4108022866154149,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.265,0.2641461557980208,0.9728971962616823,0.4154859309519058,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.27,0.2694099378881988,0.9728971962616823,0.4219700040535063,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.275,0.27399789029535865,0.9710280373831776,0.4273961332784862,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.28,0.2787325456498389,0.9700934579439252,0.43304130162703386,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.28500000000000003,0.2834107679693905,0.9691588785046729,0.4385705223091562,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.29,0.28854748603351954,0.9654205607476636,0.4443010752688171,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.295,0.2937482158150157,0.9616822429906542,0.45003280122457906,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.3,0.29865967365967366,0.9579439252336449,0.4553531763660595,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.305,0.30242890995260663,0.9542056074766355,0.45928924876293303,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.31,0.30958156458459674,0.9542056074766355,0.46749084249084255,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.315,0.31371340523882896,0.9514018691588785,0.47184241019698725,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.32,0.3195843828715365,0.9485981308411215,0.4780970325011775,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.325,0.32622739018087854,0.9439252336448598,0.4848775804128661,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.33,0.3335545967474278,0.9392523364485982,0.49228508449669367,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.335,0.33956492182188985,0.9336448598130841,0.4980059820538385,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.34,0.3458725182863114,0.9280373831775701,0.5039330119259071,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.34500000000000003,0.35384615384615387,0.9242990654205607,0.5117723156532988,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.35000000000000003,0.3595915390226112,0.9214953271028037,0.5173137460650578,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.355,0.36519790888722925,0.914018691588785,0.5218783351120598,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.36,0.3719512195121951,0.9121495327102803,0.5284244721169464,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.365,0.37859922178988326,0.9093457943925234,0.5346153846153846,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.37,0.38602065131056396,0.908411214953271,0.5418060200668896,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.375,0.3915515840779854,0.9009345794392524,0.5458663646659118,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.38,0.4000834376303713,0.8962616822429906,0.5532160369195269,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.385,0.4068230277185501,0.891588785046729,0.5587115666178625,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.39,0.4142295940637276,0.8869158878504673,0.5647128830705147,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.395,0.4200445434298441,0.8813084112149533,0.5689291101055807,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.4,0.4296160877513711,0.8785046728971962,0.5770411295273173,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.405,0.4351073762838469,0.8710280373831776,0.5803237858032378,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.41000000000000003,0.4444976076555024,0.8682242990654205,0.5879746835443037,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.41500000000000004,0.4522760646108664,0.8635514018691589,0.5936395759717314,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.42,0.45904095904095904,0.8588785046728972,0.5983072916666666,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.425,0.4640855832908813,0.8514018691588785,0.6007253544345533,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.43,0.4716883116883117,0.8485981308411215,0.6063439065108515,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.435,0.4808714133900106,0.8457943925233645,0.6131436314363143,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.44,0.4885869565217391,0.8401869158878504,0.6178694158075602,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.445,0.4966517857142857,0.8317757009345794,0.6219426974143955,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.45,0.5039817974971559,0.8280373831775701,0.6265912305516266,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.455,0.509860788863109,0.8214953271028037,0.6292054402290622,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.46,0.5141843971631206,0.8130841121495327,0.6299782766111514,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.465,0.5224242424242425,0.805607476635514,0.6338235294117648,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.47000000000000003,0.5336658354114713,0.8,0.6402393418100224,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.47500000000000003,0.5414540816326531,0.7934579439252336,0.643669446550417,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.48,0.5496732026143791,0.7859813084112149,0.6469230769230769,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.485,0.5582329317269076,0.7794392523364486,0.6505460218408736,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.49,0.5686813186813187,0.7738317757009345,0.6555819477434679,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.495,0.5809187279151944,0.7682242990654206,0.661569416498994,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.5,0.5911401597676107,0.7607476635514019,0.6653044544340008,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.505,0.603448275862069,0.7523364485981309,0.6697171381031615,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.51,0.6096625766871165,0.7429906542056075,0.6697556866048863,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.515,0.617439120188531,0.7345794392523365,0.6709346991037132,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.52,0.619887730553328,0.7224299065420561,0.667242123435477,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.525,0.6296296296296297,0.7149532710280374,0.6695842450765865,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.53,0.632514817950889,0.6981308411214954,0.6637050199911151,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.535,0.640174672489083,0.6850467289719626,0.6618510158013543,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.54,0.6491071428571429,0.6794392523364486,0.6639269406392695,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.545,0.6563071297989032,0.6710280373831776,0.6635859519408503,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.55,0.6663533834586466,0.6626168224299065,0.6644798500468604,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.555,0.6733716475095786,0.6570093457943925,0.6650898770104069,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.56,0.6794117647058824,0.6476635514018692,0.6631578947368421,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.5650000000000001,0.6894472361809045,0.6411214953271028,0.6644067796610169,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.5700000000000001,0.6988577362409139,0.6289719626168224,0.662075750122971,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.5750000000000001,0.7070063694267515,0.6224299065420561,0.662027833001988,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.58,0.7152245345016429,0.6102803738317757,0.658598083711548,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.585,0.7265536723163842,0.6009345794392523,0.6578005115089514,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.59,0.7363530778164924,0.5925233644859813,0.6566545831175556,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.595,0.7427884615384616,0.577570093457944,0.6498422712933756,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.6,0.7515605493133583,0.5626168224299065,0.6435061464457509,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.605,0.7557544757033248,0.5523364485981308,0.6382289416846653,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.61,0.7675033025099075,0.5429906542056074,0.6360153256704981,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.615,0.7686062246278755,0.5308411214953271,0.6279712548369264,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.62,0.7838983050847458,0.5186915887850467,0.62429696287964,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.625,0.7953216374269005,0.508411214953271,0.6202964652223489,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.63,0.8063540090771558,0.4981308411214953,0.6158290005777008,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.635,0.8146417445482866,0.48878504672897194,0.610981308411215,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.64,0.8292682926829268,0.4766355140186916,0.6053412462908012,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.645,0.8445945945945946,0.4672897196261682,0.601684717208183,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.65,0.8505154639175257,0.46261682242990654,0.599273607748184,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.655,0.8515901060070671,0.4504672897196262,0.589242053789731,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.66,0.8579335793357934,0.43457943925233644,0.576923076923077,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.665,0.8659003831417624,0.4224299065420561,0.5678391959798995,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.67,0.8740157480314961,0.41495327102803736,0.5627376425855514,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.675,0.8727272727272727,0.40373831775700936,0.552076677316294,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.68,0.8711018711018711,0.39158878504672895,0.5402965828497743,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.685,0.8771551724137931,0.38037383177570094,0.530638852672751,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.6900000000000001,0.8926174496644296,0.3728971962616822,0.5260382333553065,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.6950000000000001,0.8909512761020881,0.35887850467289717,0.5116588940706196,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.7000000000000001,0.9014423076923077,0.35046728971962615,0.5047106325706595,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.705,0.9041769041769042,0.34392523364485983,0.4983073798239675,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.71,0.9074550128534704,0.3299065420560748,0.48389307745030846,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.715,0.9129287598944591,0.3233644859813084,0.47757073844030357,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.72,0.9132791327913279,0.3149532710280374,0.4683808200138985,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.725,0.9138888888888889,0.3074766355140187,0.4601398601398602,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.73,0.9130434782608695,0.29439252336448596,0.4452296819787986,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.735,0.9134328358208955,0.28598130841121494,0.43558718861209966,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.74,0.916923076923077,0.27850467289719627,0.42724014336917565,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.745,0.9140127388535032,0.26822429906542056,0.4147398843930636,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.75,0.9288135593220339,0.2560747663551402,0.40146520146520154,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.755,0.9370629370629371,0.2504672897196262,0.39528023598820067,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.76,0.9405204460966543,0.23644859813084113,0.3778939507094847,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.765,0.9525691699604744,0.2252336448598131,0.36432350718065004,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.77,0.9551020408163265,0.21869158878504674,0.355893536121673,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.775,0.9655172413793104,0.20934579439252338,0.34408602150537637,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.78,0.968609865470852,0.20186915887850468,0.33410672853828305,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.785,0.9672897196261683,0.19345794392523363,0.322429906542056,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.79,0.9759615384615384,0.1897196261682243,0.31768388106416273,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.795,0.9846938775510204,0.18037383177570093,0.3048973143759873,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.8,0.9844559585492227,0.17757009345794392,0.3008709422011085,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.805,0.9832402234636871,0.16448598130841122,0.28182546036829464,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.81,0.9876543209876543,0.14953271028037382,0.2597402597402597,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.8150000000000001,0.9866666666666667,0.1383177570093458,0.24262295081967214,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.8200000000000001,0.986013986013986,0.13177570093457944,0.23248145094806266,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.8250000000000001,0.9851851851851852,0.12429906542056075,0.220746887966805,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.8300000000000001,0.984375,0.11775700934579439,0.2103505843071786,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.835,0.9829059829059829,0.10747663551401869,0.19376579612468406,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.84,0.9906542056074766,0.09906542056074766,0.18011894647408666,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.845,0.9896907216494846,0.08971962616822429,0.16452442159383035,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.85,0.9886363636363636,0.08130841121495327,0.15025906735751296,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.855,0.9880952380952381,0.07757009345794393,0.1438474870017331,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.86,0.9873417721518988,0.07289719626168224,0.13577023498694515,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.865,0.9864864864864865,0.06822429906542056,0.1276223776223776,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.87,0.9859154929577465,0.06542056074766354,0.1226993865030675,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.875,1.0,0.06074766355140187,0.11453744493392069,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.88,1.0,0.052336448598130844,0.09946714031971582,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.885,1.0,0.04672897196261682,0.08928571428571429,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.89,1.0,0.04205607476635514,0.08071748878923767,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.895,1.0,0.038317757009345796,0.0738073807380738,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.9,1.0,0.03457943925233645,0.06684733514001806,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.905,1.0,0.03177570093457944,0.06159420289855073,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.91,1.0,0.025233644859813085,0.049225159525979945,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.915,1.0,0.019626168224299065,0.0384967919340055,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.92,1.0,0.016822429906542057,0.03308823529411765,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.925,1.0,0.014953271028037384,0.029465930018416207,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.93,1.0,0.012149532710280374,0.024007386888273318,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.935,1.0,0.010280373831775701,0.02035152636447734,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.9400000000000001,1.0,0.008411214953271028,0.016682113067655234,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.9450000000000001,1.0,0.008411214953271028,0.016682113067655234,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.9500000000000001,1.0,0.007476635514018692,0.01484230055658627,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.9550000000000001,1.0,0.004672897196261682,0.009302325581395347,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.96,1.0,0.002803738317757009,0.0055917986952469705,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.965,1.0,0.002803738317757009,0.0055917986952469705,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.97,1.0,0.002803738317757009,0.0055917986952469705,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.975,1.0,0.0009345794392523365,0.0018674136321195146,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.98,1.0,0.0009345794392523365,0.0018674136321195146,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.985,0.0,0.0,0.0,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.99,0.0,0.0,0.0,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
0.995,0.0,0.0,0.0,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
1.0,0.0,0.0,0.0,SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,10
