DataStatus,PredictionHorizonS,SyntheticSeed,CellSample,TrueLabel,PredictedProbability
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,129,0,0.09169494659499204
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,130,1,0.7030826869593111
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,131,0,0.2884285799478922
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,132,0,0.3602789332220453
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,133,0,0.23741693850856596
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,134,0,0.20013476648697986
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,135,0,0.15615006974615667
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,136,0,0.05066764570239887
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,137,0,0.08030552588304327
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,138,0,0.04892433202869452
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,139,1,0.6428002289623489
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,140,1,0.6549466366861602
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,141,0,0.24731529987496528
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,142,0,0.13386277619738876
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,143,0,0.0971329789534547
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,144,0,0.10751505441733612
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,145,0,0.20144769506575155
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,146,0,0.17280933327609213
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,147,0,0.5130913799533044
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,148,0,0.21868183197996074
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,149,1,0.7150268768961543
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,150,0,0.2017560700767313
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,151,0,0.7370937613092361
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,152,1,0.6014820924619461
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,153,0,0.21595212265462377
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,154,0,0.2648596888508818
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,155,0,0.10911365475062952
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,156,0,0.3615952675081541
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,157,0,0.17200691691488085
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,158,0,0.6086843292331785
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,159,0,0.1536643726517375
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,160,1,0.5571086528917781
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,161,0,0.08799241167334869
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,162,0,0.134635859644888
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,163,0,0.14258248705611165
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,164,1,0.5530675050675017
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,165,1,0.3211257769199932
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,166,1,0.40844556418838257
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,167,0,0.15289339831136087
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,168,0,0.1320790133005902
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,169,0,0.21947442935083422
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,170,1,0.4120779412656654
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,171,0,0.3659297400168467
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,172,0,0.19213374824396237
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,173,1,0.6565823257351769
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,174,1,0.703439850848821
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,175,0,0.1267584170149728
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,176,0,0.6610362687253795
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,177,1,0.2462933271932932
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,178,0,0.19890883059735273
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,179,0,0.05460612551721314
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,180,1,0.773032525012247
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,181,1,0.5196657933020096
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,182,0,0.257550357313632
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,183,1,0.49754950377396223
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,184,0,0.27327127987883454
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,185,0,0.30581375770171126
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,186,0,0.1100498049355146
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,187,0,0.3229925119338395
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,188,0,0.47748562623173996
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,189,0,0.06358689473444383
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,190,0,0.051960484524522066
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,191,0,0.17503955240003458
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,192,0,0.2918387879935757
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,193,0,0.33822122229828666
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,194,0,0.18915814316296464
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,195,1,0.784147194043668
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,196,0,0.14903342904322872
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,197,0,0.2590374726063004
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,198,0,0.19607995148399243
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,199,0,0.1620705053378639
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,200,0,0.052306668649507324
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,201,0,0.21588805891382848
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,202,0,0.4722475523901098
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,203,0,0.10642735470013288
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,204,0,0.14478542172058334
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,205,0,0.07416105518169372
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,206,1,0.7726699856560942
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,207,0,0.20059262949691284
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,208,1,0.9228993100389866
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,209,0,0.2188188347090786
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,210,0,0.17341189337443658
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,211,0,0.0560122577835899
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,212,0,0.15368163375417665
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,213,0,0.08445757481763148
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,214,1,0.6446084821897679
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,215,1,0.8636079604376815
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,216,0,0.23700106900101917
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,217,1,0.6393330379803347
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,218,0,0.09377708935396226
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,219,0,0.4327074398693591
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,220,0,0.187338175385893
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,221,0,0.23078092290352006
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,222,0,0.038824871063288274
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,223,0,0.5551547745384113
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,224,0,0.22513092034402266
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,225,0,0.1428059288034316
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,226,0,0.2369418787426655
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,227,0,0.10464179093414323
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,228,0,0.4407796545066875
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,229,0,0.04788508127853587
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,230,0,0.20935840023104532
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,231,0,0.22887388848418436
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,232,0,0.19213637130826555
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,233,1,0.7577846284570431
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,234,0,0.3235220672272694
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,235,0,0.0
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,236,0,0.3730668337030925
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,237,0,0.07699520640688146
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,238,0,0.2889854018552088
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,239,0,0.21263205003208765
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,240,1,0.7853898379226507
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,241,0,0.24979074022705602
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,242,0,0.23913602000527992
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,243,0,0.32181224096308697
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,244,0,0.20808808624241354
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,245,0,0.21738679102795283
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,246,0,0.5400205122934943
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,247,0,0.27738810702765676
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,248,0,0.05452669994093248
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,249,0,0.04438326484506855
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,250,1,0.7155361482082162
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,251,1,0.5403083677034963
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,252,0,0.22642265487160687
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,253,0,0.05477869670000589
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,254,1,0.6000686837044449
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,255,0,0.0796235804754685
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,256,0,0.04979066783569183
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,257,0,0.44569489447889726
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,258,0,0.14278981879228658
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,259,0,0.292427536972533
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,260,1,0.7370910128689185
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,261,0,0.27585005452524103
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,262,0,0.3687800227619608
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,263,0,0.0832177393416571
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,264,0,0.09229893369139676
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,265,0,0.08993395382218712
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,266,0,0.3098532704335912
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,267,0,0.009039353848037699
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,268,0,0.1784407264432791
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,269,0,0.31010345795936745
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,270,0,0.29927254405262427
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,271,0,0.07823378933244882
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,272,1,0.8169732775129322
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,273,0,0.5168354532042685
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,274,0,0.3497311327611864
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,275,0,0.276164846481367
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,276,1,0.5587960682572574
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,277,0,0.2090136050221478
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,278,0,0.211789375382565
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,279,0,0.41763062160875264
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,280,0,0.2932501104382714
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,281,0,0.06456396463934426
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,282,0,0.07015784629817234
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,283,0,0.22315967367947032
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,284,0,0.06595751819842431
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,285,0,0.03472522856164767
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,286,0,0.3448411607372252
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,287,0,0.27920322123223246
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,288,0,0.13729309779272317
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,289,0,0.046996306679579825
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,290,1,0.6597297981666149
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,291,0,0.07262686220784804
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,292,0,0.24618594449605727
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,293,0,0.11011554953927184
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,294,0,0.0756421266012792
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,295,0,0.1460574170747375
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,296,0,0.4714517491827428
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,297,1,0.7280595206444475
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,298,0,0.13443613345597605
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,299,0,0.08634084818366936
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,300,1,0.645945939469104
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,301,0,0.3237753219731854
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,302,0,0.5416746008464286
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,303,0,0.4944734115095154
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,304,1,0.4869620034294082
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,305,0,0.14787778455410214
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,306,0,0.3825948283211078
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,307,0,0.34925927573026583
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,308,0,0.23090477574889604
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,309,1,0.2445610329099079
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,310,0,0.17695404868954956
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,311,0,0.23768983683249803
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,312,0,0.11724401789926049
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,313,0,0.010994755678875128
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,314,0,0.09174299502192881
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,315,0,0.11825149334298647
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,316,0,0.09145994011551115
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,317,1,0.5235961351463068
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,318,0,0.27602906177940695
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,319,1,0.6982889157138807
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,320,0,0.15303627202172818
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,321,0,0.05370690575766826
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,322,1,0.7523285478907545
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,323,0,0.26683291035088086
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,324,0,0.050240910926296276
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,325,0,0.4197443229305434
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,326,0,0.11572246686637101
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,327,0,0.023597244917817308
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,328,1,0.4199313823592952
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,329,0,0.05900705117787594
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,330,0,0.1925720779112269
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,331,0,0.4424770565629238
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,332,1,0.4890864648295785
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,333,0,0.16233790461374
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,334,1,0.7458142620375552
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,335,0,0.16878691481213193
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,336,0,0.05377426296881421
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,337,0,0.2870679686395324
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,338,0,0.5019965531538318
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,339,0,0.3134007258820487
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,340,0,0.21513499095164987
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,341,1,0.7088029945876829
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,342,0,0.20670509081325755
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,343,0,0.26625823784723374
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,344,0,0.24825248960547577
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,345,0,0.04938176444367168
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,346,0,0.15114275857106538
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,347,0,0.038917160835167885
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,348,0,0.32971225230137363
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,349,0,0.15283806103152336
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,350,0,0.13802306522220179
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,351,1,0.8294862059769124
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,352,0,0.2342947839284286
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,353,0,0.16148325453432014
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,354,0,0.1120362726130567
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,355,0,0.2782634384572956
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,356,0,0.4350144324647904
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,357,0,0.07421970565980904
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,358,0,0.4397975627610014
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,359,0,0.24166765176993085
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,360,0,0.32624517221622235
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,361,0,0.09089069635527139
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,362,0,0.3368165603179143
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,363,1,0.7569330282623361
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,364,0,0.1256994994076975
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,365,0,0.210637951054023
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,366,0,0.4030596183438876
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,367,1,0.7362237314011815
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,368,0,0.3947713436313034
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,369,0,0.29492278115073856
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,370,0,0.03462618650910827
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,371,1,0.44425991062411807
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,372,0,0.14255339183260562
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,373,0,0.09884746891328591
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,374,0,0.26729237290945695
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,375,1,0.7251368441862689
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,376,0,0.3363215971665268
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,377,0,0.1497145749954755
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,378,0,0.15730119883177895
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,379,0,0.1885730786549679
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,380,0,0.39298630794793893
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,381,0,0.42994800333925765
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,382,0,0.328192282252991
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,383,1,0.35837711119117205
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,384,0,0.07323766476563678
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,385,1,0.7031720563505822
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,386,0,0.40548889885490863
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,387,0,0.1841583637900859
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,388,0,0.3479459093178205
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,389,0,0.16517725422111437
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,390,0,0.2808142663195764
SYNTHETIC_LITERATURE_INFORMED_NOT_NS3_RESULTS,5,8,391,0,0.07274962547165638
